"","cik","entityName","sic","sic_division","quarter","year","qtr","t_index","x_latent","y","ind_Agriculture/Forestry/Fishing","ind_Construction","ind_Finance/Insurance/Real Estate","ind_Manufacturing","ind_Mining","ind_Retail Trade","ind_Services","ind_Transportation/Public Utilities","ind_Wholesale Trade"
"6415","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2013Q3",2013,3,23,21.9620267866733,-20021000,0,0,0,0,0,0,0,1,0
"6416","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2013Q4",2013,4,24,23.7922278348162,7693000,0,0,0,0,0,0,0,1,0
"6417","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2014Q1",2014,1,25,23.6995034394019,172971000,0,0,0,0,0,0,0,1,0
"6418","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2014Q2",2014,2,26,27.1305082910054,-14274000,0,0,0,0,0,0,0,1,0
"6419","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2014Q3",2014,3,27,25.9154085257055,-24420000,0,0,0,0,0,0,0,1,0
"6420","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2014Q4",2014,4,28,27.19864334661,123320000,0,0,0,0,0,0,0,1,0
"6421","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2015Q1",2015,1,29,27.8542296093224,60903000,0,0,0,0,0,0,0,1,0
"6422","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2015Q2",2015,2,30,29.5959017188244,-7460000,0,0,0,0,0,0,0,1,0
"6423","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2015Q3",2015,3,31,31.0030187143253,4197000,0,0,0,0,0,0,0,1,0
"6424","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2015Q4",2015,4,32,32.0872639795412,50281000,0,0,0,0,0,0,0,1,0
"6425","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2016Q1",2016,1,33,33.6953038658402,73354000,0,0,0,0,0,0,0,1,0
"6426","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2016Q2",2016,2,34,32.9179055010776,-17363000,0,0,0,0,0,0,0,1,0
"6427","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2016Q3",2016,3,35,34.8367811288362,25400000,0,0,0,0,0,0,0,1,0
"6428","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2016Q4",2016,4,36,35.6315149005614,34929000,0,0,0,0,0,0,0,1,0
"6429","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2017Q1",2017,1,37,35.0691687200338,114702000,0,0,0,0,0,0,0,1,0
"6430","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2017Q2",2017,2,38,37.1891932097357,18957000,0,0,0,0,0,0,0,1,0
"6431","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2017Q3",2017,3,39,40.6379975558854,-36523000,0,0,0,0,0,0,0,1,0
"6432","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2017Q4",2017,4,40,40.2154937250277,123699000,0,0,0,0,0,0,0,1,0
"6433","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2018Q1",2018,1,41,42.0212430219939,140266000,0,0,0,0,0,0,0,1,0
"6434","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2018Q2",2018,2,42,42.0224697647054,-14274000,0,0,0,0,0,0,0,1,0
"6435","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2018Q3",2018,3,43,43.9319278299033,-16255000,0,0,0,0,0,0,0,1,0
"6436","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2018Q4",2018,4,44,45.2075274437635,75371000,0,0,0,0,0,0,0,1,0
"6437","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2019Q1",2019,1,45,45.5170905243848,73671000,0,0,0,0,0,0,0,1,0
"6438","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2019Q2",2019,2,46,46.8516306972746,-13080000,0,0,0,0,0,0,0,1,0
"6439","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2019Q3",2019,3,47,45.9069964062192,-12027000,0,0,0,0,0,0,0,1,0
"6440","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2019Q4",2019,4,48,48.1415215975198,75752000,0,0,0,0,0,0,0,1,0
"6441","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2020Q1",2020,1,49,48.5943084073353,73846000,0,0,0,0,0,0,0,1,0
"6442","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2020Q2",2020,2,50,51.0674324802338,-19298000,0,0,0,0,0,0,0,1,0
"6443","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2020Q3",2020,3,51,51.1322536536304,32707000,0,0,0,0,0,0,0,1,0
"6444","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2020Q4",2020,4,52,52.405448629709,81045000,0,0,0,0,0,0,0,1,0
"6445","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2021Q1",2021,1,53,52.8360661312954,149809000,0,0,0,0,0,0,0,1,0
"6446","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2021Q2",2021,2,54,54.370505126865,-111831000,0,0,0,0,0,0,0,1,0
"6447","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2021Q3",2021,3,55,55.3394781289905,NA,0,0,0,0,0,0,0,1,0
"6448","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2021Q4",2021,4,56,56.9139616998443,111312000,0,0,0,0,0,0,0,1,0
"6449","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2022Q1",2022,1,57,56.9344378413325,96035000,0,0,0,0,0,0,0,1,0
"6450","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2022Q2",2022,2,58,56.5954333672221,13053000,0,0,0,0,0,0,0,1,0
"6451","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2022Q3",2022,3,59,59.8529338357047,NA,0,0,0,0,0,0,0,1,0
"6452","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2022Q4",2022,4,60,62.8944170132125,115921000,0,0,0,0,0,0,0,1,0
"6453","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2023Q1",2023,1,61,60.7376027011069,110247000,0,0,0,0,0,0,0,1,0
"6454","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2023Q2",2023,2,62,60.8639673070556,1532000,0,0,0,0,0,0,0,1,0
"6455","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2023Q3",2023,3,63,65.5441659063571,NA,0,0,0,0,0,0,0,1,0
"6456","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2023Q4",2023,4,64,64.1773790247802,89411000,0,0,0,0,0,0,0,1,0
"6457","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2024Q1",2024,1,65,66.4724654624069,120812000,0,0,0,0,0,0,0,1,0
"6458","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2024Q2",2024,2,66,66.9513532356818,-11574000,0,0,0,0,0,0,0,1,0
"6459","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2024Q3",2024,3,67,65.0179813234237,NA,0,0,0,0,0,0,0,1,0
"6460","0000356309","NEW JERSEY RESOURCES CORPORATION",4924,"Transportation/Public Utilities","2024Q4",2024,4,68,68.6152363749956,131319000,0,0,0,0,0,0,0,1,0
"6461","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2008Q1",2008,1,1,0.783205939048996,NA,0,0,0,0,0,1,0,0,0
"6462","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2008Q2",2008,2,2,1.28473137778119,NA,0,0,0,0,0,1,0,0,0
"6463","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2008Q3",2008,3,3,5.26730996065686,NA,0,0,0,0,0,1,0,0,0
"6464","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2008Q4",2008,4,4,3.34015975100627,NA,0,0,0,0,0,1,0,0,0
"6465","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2009Q1",2009,1,5,4.71847914964116,NA,0,0,0,0,0,1,0,0,0
"6466","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2009Q2",2009,2,6,6.47443029177499,NA,0,0,0,0,0,1,0,0,0
"6467","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2009Q3",2009,3,7,4.80783359531819,15767000,0,0,0,0,0,1,0,0,0
"6468","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2009Q4",2009,4,8,5.76719350437367,18324000,0,0,0,0,0,1,0,0,0
"6469","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2010Q1",2010,1,9,7.7685848474823,39998000,0,0,0,0,0,1,0,0,0
"6470","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2010Q2",2010,2,10,8.94687781549099,63615000,0,0,0,0,0,1,0,0,0
"6471","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2010Q3",2010,3,11,10.397968413621,21431000,0,0,0,0,0,1,0,0,0
"6472","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2010Q4",2010,4,12,11.6513980639977,37464000,0,0,0,0,0,1,0,0,0
"6473","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2011Q1",2011,1,13,12.4641540148348,40246000,0,0,0,0,0,1,0,0,0
"6474","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2011Q2",2011,2,14,13.2899749709071,41919000,0,0,0,0,0,1,0,0,0
"6475","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2011Q3",2011,3,15,14.874652800887,23621000,0,0,0,0,0,1,0,0,0
"6476","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2011Q4",2011,4,16,14.9522072204189,35674000,0,0,0,0,0,1,0,0,0
"6477","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2012Q1",2012,1,17,16.6212350647449,44933000,0,0,0,0,0,1,0,0,0
"6478","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2012Q2",2012,2,18,18.5281625954779,47004000,0,0,0,0,0,1,0,0,0
"6479","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2012Q3",2012,3,19,20.0017860144711,27864000,0,0,0,0,0,1,0,0,0
"6480","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2012Q4",2012,4,20,20.5038741817232,37177000,0,0,0,0,0,1,0,0,0
"6481","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2013Q1",2013,1,21,20.6248153076567,51951000,0,0,0,0,0,1,0,0,0
"6482","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2013Q2",2013,2,22,22.5280102285527,46367000,0,0,0,0,0,1,0,0,0
"6483","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2013Q3",2013,3,23,22.7647225801118,29212000,0,0,0,0,0,1,0,0,0
"6484","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2013Q4",2013,4,24,22.9834273207416,39744000,0,0,0,0,0,1,0,0,0
"6485","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2014Q1",2014,1,25,23.8419047410622,56263000,0,0,0,0,0,1,0,0,0
"6486","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2014Q2",2014,2,26,25.0112111363591,28820000,0,0,0,0,0,1,0,0,0
"6487","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2014Q3",2014,3,27,27.1046970459355,32738000,0,0,0,0,0,1,0,0,0
"6488","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2014Q4",2014,4,28,28.0734854833742,41306000,0,0,0,0,0,1,0,0,0
"6489","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2015Q1",2015,1,29,29.1588619587473,65427000,0,0,0,0,0,1,0,0,0
"6490","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2015Q2",2015,2,30,29.9840767754865,57223000,0,0,0,0,0,1,0,0,0
"6491","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2015Q3",2015,3,31,31.2501680168631,33207000,0,0,0,0,0,1,0,0,0
"6492","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2015Q4",2015,4,32,32.0023344447853,47694000,0,0,0,0,0,1,0,0,0
"6493","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2016Q1",2016,1,33,33.1934622351963,57502000,0,0,0,0,0,1,0,0,0
"6494","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2016Q2",2016,2,34,35.5067347714349,62217000,0,0,0,0,0,1,0,0,0
"6495","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2016Q3",2016,3,35,34.7788149444946,23233000,0,0,0,0,0,1,0,0,0
"6496","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2016Q4",2016,4,36,37.2167273024269,34637000,0,0,0,0,0,1,0,0,0
"6497","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2017Q1",2017,1,37,39.454938251825,42369000,0,0,0,0,0,1,0,0,0
"6498","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2017Q2",2017,2,38,37.4752818151288,50584000,0,0,0,0,0,1,0,0,0
"6499","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2017Q3",2017,3,39,38.2738899680338,9900000,0,0,0,0,0,1,0,0,0
"6500","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2017Q4",2017,4,40,39.5605750651767,25300000,0,0,0,0,0,1,0,0,0
"6501","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2018Q1",2018,1,41,42.4093079488708,46900000,0,0,0,0,0,1,0,0,0
"6502","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2018Q2",2018,2,42,42.3117998979258,43800000,0,0,0,0,0,1,0,0,0
"6503","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2018Q3",2018,3,43,43.9089909041841,26400000,0,0,0,0,0,1,0,0,0
"6504","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2018Q4",2018,4,44,43.025315291777,3.2e+07,0,0,0,0,0,1,0,0,0
"6505","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2019Q1",2019,1,45,43.831065363811,49800000,0,0,0,0,0,1,0,0,0
"6506","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2019Q2",2019,2,46,44.6914504802716,46700000,0,0,0,0,0,1,0,0,0
"6507","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2019Q3",2019,3,47,46.7596401815278,14900000,0,0,0,0,0,1,0,0,0
"6508","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2019Q4",2019,4,48,49.6425939199945,27900000,0,0,0,0,0,1,0,0,0
"6509","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2020Q1",2020,1,49,48.6104420734547,30800000,0,0,0,0,0,1,0,0,0
"6510","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2020Q2",2020,2,50,49.3590092338127,-49200000,0,0,0,0,0,1,0,0,0
"6511","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2020Q3",2020,3,51,50.2298810192615,10700000,0,0,0,0,0,1,0,0,0
"6512","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2020Q4",2020,4,52,50.5492099801325,1.2e+07,0,0,0,0,0,1,0,0,0
"6513","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2021Q1",2021,1,53,52.0312747912029,33900000,0,0,0,0,0,1,0,0,0
"6514","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2021Q2",2021,2,54,53.2974138261753,NA,0,0,0,0,0,1,0,0,0
"6515","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2021Q3",2021,3,55,54.9054881207583,13200000,0,0,0,0,0,1,0,0,0
"6516","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2021Q4",2021,4,56,56.9979814714694,27600000,0,0,0,0,0,1,0,0,0
"6517","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2022Q1",2022,1,57,57.1261740805147,36600000,0,0,0,0,0,1,0,0,0
"6518","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2022Q2",2022,2,58,59.354241034768,NA,0,0,0,0,0,1,0,0,0
"6519","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2022Q3",2022,3,59,59.8874002587548,-30200000,0,0,0,0,0,1,0,0,0
"6520","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2022Q4",2022,4,60,58.6267642161947,27900000,0,0,0,0,0,1,0,0,0
"6521","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2023Q1",2023,1,61,60.4942557168491,50700000,0,0,0,0,0,1,0,0,0
"6522","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2023Q2",2023,2,62,61.1536123735175,NA,0,0,0,0,0,1,0,0,0
"6523","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2023Q3",2023,3,63,63.3431145069601,7200000,0,0,0,0,0,1,0,0,0
"6524","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2023Q4",2023,4,64,63.7933769306092,42100000,0,0,0,0,0,1,0,0,0
"6525","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2024Q1",2024,1,65,64.1328944557555,48700000,0,0,0,0,0,1,0,0,0
"6526","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2024Q2",2024,2,66,64.6313610774786,NA,0,0,0,0,0,1,0,0,0
"6527","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2024Q3",2024,3,67,68.4519591959699,38500000,0,0,0,0,0,1,0,0,0
"6528","0000703351","BRINKER INTERNATIONAL, INC.",5812,"Retail Trade","2024Q4",2024,4,68,69.0753998297878,118500000,0,0,0,0,0,1,0,0,0
"6529","0000704172","PHI GROUP, INC.",8741,"Services","2008Q1",2008,1,1,1.13638346552371,NA,0,0,0,0,0,0,1,0,0
"6530","0000704172","PHI GROUP, INC.",8741,"Services","2008Q2",2008,2,2,2.60336086939539,NA,0,0,0,0,0,0,1,0,0
"6531","0000704172","PHI GROUP, INC.",8741,"Services","2008Q3",2008,3,3,1.63762769768807,NA,0,0,0,0,0,0,1,0,0
"6532","0000704172","PHI GROUP, INC.",8741,"Services","2008Q4",2008,4,4,3.40035702530948,NA,0,0,0,0,0,0,1,0,0
"6533","0000704172","PHI GROUP, INC.",8741,"Services","2009Q1",2009,1,5,6.51503145899162,NA,0,0,0,0,0,0,1,0,0
"6534","0000704172","PHI GROUP, INC.",8741,"Services","2009Q2",2009,2,6,6.45124040332397,NA,0,0,0,0,0,0,1,0,0
"6535","0000704172","PHI GROUP, INC.",8741,"Services","2009Q3",2009,3,7,7.71952838587466,NA,0,0,0,0,0,0,1,0,0
"6536","0000704172","PHI GROUP, INC.",8741,"Services","2009Q4",2009,4,8,6.9260345085961,NA,0,0,0,0,0,0,1,0,0
"6537","0000704172","PHI GROUP, INC.",8741,"Services","2010Q1",2010,1,9,8.92103485123963,NA,0,0,0,0,0,0,1,0,0
"6538","0000704172","PHI GROUP, INC.",8741,"Services","2010Q2",2010,2,10,10.8836593150223,NA,0,0,0,0,0,0,1,0,0
"6539","0000704172","PHI GROUP, INC.",8741,"Services","2010Q3",2010,3,11,11.8345906435322,79104,0,0,0,0,0,0,1,0,0
"6540","0000704172","PHI GROUP, INC.",8741,"Services","2010Q4",2010,4,12,12.2820586430107,-303019,0,0,0,0,0,0,1,0,0
"6541","0000704172","PHI GROUP, INC.",8741,"Services","2011Q1",2011,1,13,11.5710362594991,-284281,0,0,0,0,0,0,1,0,0
"6542","0000704172","PHI GROUP, INC.",8741,"Services","2011Q2",2011,2,14,13.3688276482701,NA,0,0,0,0,0,0,1,0,0
"6543","0000704172","PHI GROUP, INC.",8741,"Services","2011Q3",2011,3,15,13.1590646575141,-128578,0,0,0,0,0,0,1,0,0
"6544","0000704172","PHI GROUP, INC.",8741,"Services","2011Q4",2011,4,16,16.5612990540147,-61486,0,0,0,0,0,0,1,0,0
"6545","0000704172","PHI GROUP, INC.",8741,"Services","2012Q1",2012,1,17,16.6512522399894,-134218,0,0,0,0,0,0,1,0,0
"6546","0000704172","PHI GROUP, INC.",8741,"Services","2012Q2",2012,2,18,17.44249693792,NA,0,0,0,0,0,0,1,0,0
"6547","0000704172","PHI GROUP, INC.",8741,"Services","2012Q3",2012,3,19,18.4032106734163,-236514,0,0,0,0,0,0,1,0,0
"6548","0000704172","PHI GROUP, INC.",8741,"Services","2012Q4",2012,4,20,20.487295239043,-207543,0,0,0,0,0,0,1,0,0
"6549","0000704172","PHI GROUP, INC.",8741,"Services","2013Q1",2013,1,21,20.7080512721318,-241776,0,0,0,0,0,0,1,0,0
"6550","0000704172","PHI GROUP, INC.",8741,"Services","2013Q2",2013,2,22,21.7775589715179,NA,0,0,0,0,0,0,1,0,0
"6551","0000704172","PHI GROUP, INC.",8741,"Services","2013Q3",2013,3,23,24.2185866052504,216692,0,0,0,0,0,0,1,0,0
"6552","0000704172","PHI GROUP, INC.",8741,"Services","2013Q4",2013,4,24,22.9892054914972,-141420,0,0,0,0,0,0,1,0,0
"6553","0000704172","PHI GROUP, INC.",8741,"Services","2014Q1",2014,1,25,26.7673776600626,-166003,0,0,0,0,0,0,1,0,0
"6554","0000704172","PHI GROUP, INC.",8741,"Services","2014Q2",2014,2,26,25.2232118000717,NA,0,0,0,0,0,0,1,0,0
"6555","0000704172","PHI GROUP, INC.",8741,"Services","2014Q3",2014,3,27,27.3531177213101,-200089,0,0,0,0,0,0,1,0,0
"6556","0000704172","PHI GROUP, INC.",8741,"Services","2014Q4",2014,4,28,25.9568595802316,-136553,0,0,0,0,0,0,1,0,0
"6557","0000704172","PHI GROUP, INC.",8741,"Services","2015Q1",2015,1,29,28.8964101756547,-256537,0,0,0,0,0,0,1,0,0
"6558","0000704172","PHI GROUP, INC.",8741,"Services","2015Q2",2015,2,30,29.5313319652889,NA,0,0,0,0,0,0,1,0,0
"6559","0000704172","PHI GROUP, INC.",8741,"Services","2015Q3",2015,3,31,31.9911428062705,19874,0,0,0,0,0,0,1,0,0
"6560","0000704172","PHI GROUP, INC.",8741,"Services","2015Q4",2015,4,32,30.8813359914876,28635,0,0,0,0,0,0,1,0,0
"6561","0000704172","PHI GROUP, INC.",8741,"Services","2016Q1",2016,1,33,32.406962189847,-176948,0,0,0,0,0,0,1,0,0
"6562","0000704172","PHI GROUP, INC.",8741,"Services","2016Q2",2016,2,34,32.8337699893876,NA,0,0,0,0,0,0,1,0,0
"6563","0000704172","PHI GROUP, INC.",8741,"Services","2016Q3",2016,3,35,34.7975972101406,-375532,0,0,0,0,0,0,1,0,0
"6564","0000704172","PHI GROUP, INC.",8741,"Services","2016Q4",2016,4,36,34.3896267907987,-277181,0,0,0,0,0,0,1,0,0
"6565","0000704172","PHI GROUP, INC.",8741,"Services","2017Q1",2017,1,37,40.2092640766793,-309219,0,0,0,0,0,0,1,0,0
"6566","0000704172","PHI GROUP, INC.",8741,"Services","2017Q2",2017,2,38,36.2332075205536,NA,0,0,0,0,0,0,1,0,0
"6567","0000704172","PHI GROUP, INC.",8741,"Services","2017Q3",2017,3,39,38.9169377766262,-561418,0,0,0,0,0,0,1,0,0
"6568","0000704172","PHI GROUP, INC.",8741,"Services","2017Q4",2017,4,40,40.9596221728791,-435234,0,0,0,0,0,0,1,0,0
"6569","0000704172","PHI GROUP, INC.",8741,"Services","2018Q1",2018,1,41,40.3743958163355,-677029,0,0,0,0,0,0,1,0,0
"6570","0000704172","PHI GROUP, INC.",8741,"Services","2018Q2",2018,2,42,43.3836172025999,NA,0,0,0,0,0,0,1,0,0
"6571","0000704172","PHI GROUP, INC.",8741,"Services","2018Q3",2018,3,43,44.7859393791481,-917683,0,0,0,0,0,0,1,0,0
"6572","0000704172","PHI GROUP, INC.",8741,"Services","2018Q4",2018,4,44,43.3522025869131,-407042,0,0,0,0,0,0,1,0,0
"6573","0000704172","PHI GROUP, INC.",8741,"Services","2019Q1",2019,1,45,45.4897159863384,321474,0,0,0,0,0,0,1,0,0
"6574","0000704172","PHI GROUP, INC.",8741,"Services","2019Q2",2019,2,46,47.0626424433041,NA,0,0,0,0,0,0,1,0,0
"6575","0000704172","PHI GROUP, INC.",8741,"Services","2019Q3",2019,3,47,45.8621899715749,-353432,0,0,0,0,0,0,1,0,0
"6576","0000704172","PHI GROUP, INC.",8741,"Services","2019Q4",2019,4,48,48.4771489122217,-226717,0,0,0,0,0,0,1,0,0
"6577","0000704172","PHI GROUP, INC.",8741,"Services","2020Q1",2020,1,49,48.5714219421534,-1285643,0,0,0,0,0,0,1,0,0
"6578","0000704172","PHI GROUP, INC.",8741,"Services","2020Q2",2020,2,50,50.2094056688381,NA,0,0,0,0,0,0,1,0,0
"6579","0000704172","PHI GROUP, INC.",8741,"Services","2020Q3",2020,3,51,49.8812500190557,-336264,0,0,0,0,0,0,1,0,0
"6580","0000704172","PHI GROUP, INC.",8741,"Services","2020Q4",2020,4,52,52.983484554665,-212867,0,0,0,0,0,0,1,0,0
"6581","0000704172","PHI GROUP, INC.",8741,"Services","2021Q1",2021,1,53,53.8188169925526,NA,0,0,0,0,0,0,1,0,0
"6582","0000704172","PHI GROUP, INC.",8741,"Services","2021Q2",2021,2,54,54.0528931081715,NA,0,0,0,0,0,0,1,0,0
"6583","0000704172","PHI GROUP, INC.",8741,"Services","2021Q3",2021,3,55,53.8050053677672,NA,0,0,0,0,0,0,1,0,0
"6584","0000704172","PHI GROUP, INC.",8741,"Services","2021Q4",2021,4,56,54.8356889247127,NA,0,0,0,0,0,0,1,0,0
"6585","0000704172","PHI GROUP, INC.",8741,"Services","2022Q1",2022,1,57,56.5284048972154,NA,0,0,0,0,0,0,1,0,0
"6586","0000704172","PHI GROUP, INC.",8741,"Services","2022Q2",2022,2,58,58.2698531209547,NA,0,0,0,0,0,0,1,0,0
"6587","0000704172","PHI GROUP, INC.",8741,"Services","2022Q3",2022,3,59,58.0062059870726,-1821013,0,0,0,0,0,0,1,0,0
